x,y,data
3750,554.724976,3.53E-02
3850,554.724976,3.00E-02
3950,554.724976,3.40E-02
4050,554.724976,2.90E-02
4150,554.724976,2.45E-02
4250,554.724976,2.81E-02
4350,554.724976,3.11E-02
4450,554.724976,3.34E-02
4550,554.724976,3.53E-02
4650,554.724976,3.80E-02
4750,554.724976,3.83E-02
4850,554.724976,4.09E-02
4950,554.724976,4.07E-02
5050,554.724976,5.01E-02
5150,554.724976,4.84E-02
5250,554.724976,4.05E-02
5350,554.724976,4.66E-02
5450,554.724976,4.99E-02
5550,554.724976,6.50E-02
5650,554.724976,6.55E-02
5750,554.724976,6.95E-02
5850,554.724976,5.74E-02
5950,554.724976,4.93E-02
6050,554.724976,4.47E-02
6150,554.724976,4.53E-02
6250,554.724976,4.84E-02
6350,554.724976,5.34E-02
6450,554.724976,4.84E-02
6550,554.724976,5.68E-02
6650,554.724976,5.53E-02
6750,554.724976,5.64E-02
6850,554.724976,4.60E-02
6950,554.724976,4.95E-02
7050,554.724976,4.21E-02
7150,554.724976,4.70E-02
7250,554.724976,5.02E-02
7350,554.724976,5.35E-02
7450,554.724976,4.52E-02
7550,554.724976,4.62E-02
7650,554.724976,3.88E-02
7750,554.724976,3.25E-02
7850,554.724976,3.27E-02
7950,554.724976,3.25E-02
8050,554.724976,3.25E-02
8150,554.724976,3.14E-02
8250,554.724976,3.10E-02
8350,554.724976,3.30E-02
8450,554.724976,2.41E-02
8550,554.724976,2.98E-02
8650,554.724976,2.59E-02
8750,554.724976,2.77E-02
8850,554.724976,3.35E-02
8950,554.724976,4.12E-02
9050,554.724976,4.96E-02
9150,554.724976,4.49E-02
9250,554.724976,5.18E-02
9350,554.724976,5.32E-02
9450,554.724976,4.30E-02
9550,554.724976,3.19E-02
9650,554.724976,3.11E-02
9750,554.724976,2.74E-02
9850,554.724976,3.49E-02
9950,554.724976,2.77E-02
10050,554.724976,2.90E-02
10150,554.724976,3.44E-02
10250,554.724976,3.77E-02
10350,554.724976,2.97E-02
10450,554.724976,2.36E-02
10550,554.724976,1.43E-02
10650,554.724976,8.54E-03
10750,554.724976,4.91E-03
10850,554.724976,1.38E-02
10950,554.724976,1.24E-02
11050,554.724976,1.08E-02
11150,554.724976,4.90E-03
11250,554.724976,0
11350,554.724976,0
11450,554.724976,2.84E-03
11550,554.724976,1.89E-02
11650,554.724976,2.27E-02
11750,554.724976,3.43E-02
11850,554.724976,3.79E-02
11950,554.724976,3.18E-02
50,654.674927,1.74E-02
150,654.674927,2.10E-02
250,654.674927,1.46E-02
350,654.674927,4.45E-03
450,654.674927,0
550,654.674927,0
650,654.674927,0
750,654.674927,0
850,654.674927,8.55E-04
950,654.674927,8.07E-03
1050,654.674927,7.92E-03
1150,654.674927,1.63E-02
1250,654.674927,1.77E-02
1350,654.674927,1.96E-02
1450,654.674927,1.95E-02
1550,654.674927,2.76E-02
1650,654.674927,3.29E-02
1750,654.674927,3.16E-02
1850,654.674927,2.51E-02
1950,654.674927,1.93E-02
2050,654.674927,1.22E-02
2150,654.674927,1.53E-02
2250,654.674927,2.48E-02
2350,654.674927,2.83E-02
2450,654.674927,4.05E-02
2550,654.674927,3.94E-02
2650,654.674927,3.46E-02
2750,654.674927,2.63E-02
2850,654.674927,2.85E-02
2950,654.674927,2.98E-02
3050,654.674927,3.23E-02
3150,654.674927,3.45E-02
3250,654.674927,2.92E-02
3350,654.674927,4.26E-02
3450,654.674927,4.60E-02
3550,654.674927,3.76E-02
3650,654.674927,4.76E-02
3750,654.674927,4.49E-02
3850,654.674927,3.44E-02
3950,654.674927,3.65E-02
4050,654.674927,3.30E-02
4150,654.674927,2.93E-02
4250,654.674927,3.42E-02
4350,654.674927,4.04E-02
4450,654.674927,4.38E-02
4550,654.674927,4.65E-02
4650,654.674927,4.35E-02
4750,654.674927,4.00E-02
4850,654.674927,4.21E-02
4950,654.674927,4.53E-02
5050,654.674927,4.78E-02
5150,654.674927,5.44E-02
5250,654.674927,4.78E-02
5350,654.674927,5.93E-02
5450,654.674927,5.31E-02
5550,654.674927,5.65E-02
5650,654.674927,5.25E-02
5750,654.674927,6.04E-02
5850,654.674927,5.45E-02
5950,654.674927,5.34E-02
6050,654.674927,4.74E-02
6150,654.674927,4.77E-02
6250,654.674927,5.69E-02
6350,654.674927,6.28E-02
6450,654.674927,5.89E-02
6550,654.674927,7.01E-02
6650,654.674927,6.65E-02
6750,654.674927,6.49E-02
6850,654.674927,6.20E-02
6950,654.674927,6.28E-02
7050,654.674927,5.64E-02
7150,654.674927,5.93E-02
7250,654.674927,5.96E-02
7350,654.674927,6.82E-02
7450,654.674927,6.83E-02
7550,654.674927,5.80E-02
7650,654.674927,4.70E-02
7750,654.674927,4.36E-02
7850,654.674927,4.21E-02
7950,654.674927,3.65E-02
8050,654.674927,3.20E-02
8150,654.674927,3.56E-02
8250,654.674927,3.56E-02
8350,654.674927,3.93E-02
8450,654.674927,3.45E-02
8550,654.674927,4.33E-02
8650,654.674927,4.06E-02
8750,654.674927,3.24E-02
8850,654.674927,3.44E-02
8950,654.674927,3.58E-02
9050,654.674927,4.70E-02
9150,654.674927,5.52E-02
9250,654.674927,5.80E-02
9350,654.674927,4.65E-02
9450,654.674927,3.88E-02
9550,654.674927,3.52E-02
9650,654.674927,3.57E-02
9750,654.674927,2.95E-02
9850,654.674927,3.68E-02
9950,654.674927,2.79E-02
10050,654.674927,2.31E-02
10150,654.674927,2.13E-02
10250,654.674927,2.39E-02
10350,654.674927,2.06E-02
10450,654.674927,8.39E-03
10550,654.674927,1.64E-03
10650,654.674927,3.09E-03
10750,654.674927,9.67E-04
10850,654.674927,4.94E-03
10950,654.674927,5.75E-03
11050,654.674927,1.80E-03
11150,654.674927,0
11250,654.674927,0
11350,654.674927,0
11450,654.674927,2.75E-03
11550,654.674927,1.73E-02
11650,654.674927,2.03E-02
11750,654.674927,3.10E-02
11850,654.674927,2.82E-02
11950,654.674927,2.53E-02
50,754.625,1.21E-02
150,754.625,1.17E-02
250,754.625,4.89E-03
350,754.625,0
450,754.625,2.26E-04
550,754.625,2.05E-03
650,754.625,0
750,754.625,3.26E-03
850,754.625,0
950,754.625,5.63E-03
1050,754.625,1.33E-02
1150,754.625,1.95E-02
1250,754.625,1.80E-02
1350,754.625,2.04E-02
1450,754.625,2.25E-02
1550,754.625,2.26E-02
1650,754.625,2.77E-02
1750,754.625,2.56E-02
1850,754.625,1.97E-02
1950,754.625,1.37E-02
2050,754.625,8.40E-03
2150,754.625,9.61E-03
2250,754.625,1.76E-02
2350,754.625,1.44E-02
2450,754.625,2.48E-02
2550,754.625,2.75E-02
2650,754.625,2.96E-02
2750,754.625,2.48E-02
2850,754.625,1.75E-02
2950,754.625,1.47E-02
3050,754.625,2.63E-02
3150,754.625,3.22E-02
3250,754.625,3.15E-02
3350,754.625,4.81E-02
3450,754.625,4.69E-02
3550,754.625,4.16E-02
3650,754.625,4.56E-02
3750,754.625,4.20E-02
3850,754.625,3.63E-02
3950,754.625,3.69E-02
4050,754.625,3.71E-02
4150,754.625,3.53E-02
4250,754.625,3.97E-02
4350,754.625,4.12E-02
4450,754.625,3.77E-02
4550,754.625,5.10E-02
4650,754.625,5.07E-02
4750,754.625,4.64E-02
4850,754.625,4.91E-02
4950,754.625,4.59E-02
5050,754.625,3.90E-02
5150,754.625,4.64E-02
5250,754.625,4.28E-02
5350,754.625,4.90E-02
5450,754.625,4.84E-02
5550,754.625,5.14E-02
5650,754.625,5.12E-02
5750,754.625,5.77E-02
5850,754.625,5.09E-02
5950,754.625,6.31E-02
6050,754.625,6.15E-02
6150,754.625,6.60E-02
6250,754.625,7.23E-02
6350,754.625,7.19E-02
6450,754.625,7.76E-02
6550,754.625,8.11E-02
6650,754.625,8.17E-02
6750,754.625,7.46E-02
6850,754.625,7.52E-02
6950,754.625,6.53E-02
7050,754.625,6.37E-02
7150,754.625,6.90E-02
7250,754.625,7.30E-02
7350,754.625,7.56E-02
7450,754.625,8.26E-02
7550,754.625,7.14E-02
7650,754.625,6.43E-02
7750,754.625,5.59E-02
7850,754.625,5.45E-02
7950,754.625,5.03E-02
8050,754.625,4.39E-02
8150,754.625,4.65E-02
8250,754.625,4.60E-02
8350,754.625,5.13E-02
8450,754.625,5.39E-02
8550,754.625,5.36E-02
8650,754.625,4.68E-02
8750,754.625,3.17E-02
8850,754.625,3.66E-02
8950,754.625,3.68E-02
9050,754.625,4.02E-02
9150,754.625,5.22E-02
9250,754.625,5.66E-02
9350,754.625,5.05E-02
9450,754.625,4.32E-02
9550,754.625,3.71E-02
9650,754.625,3.34E-02
9750,754.625,2.44E-02
9850,754.625,2.80E-02
9950,754.625,2.17E-02
