xcent,ycent,sigma_inv
2133.000000,252.962993,3.894901
2151.000000,253.062595,3.894901
2169.000000,250.871343,3.894901
2187.000000,246.140232,3.894901
2205.000000,242.604348,3.894901
2223.000000,241.757728,3.894901
2241.000000,242.305541,3.894901
2259.000000,242.305541,3.894901
2277.000000,241.409120,3.894901
2295.000000,241.658126,3.894901
2313.000000,242.156138,3.894901
2331.000000,239.964886,3.894901
2349.000000,235.930991,3.894901
2367.000000,234.387154,3.838655
2385.000000,234.984768,3.704923
2403.000000,236.279599,3.630177
2421.000000,239.317471,3.632851
2439.000000,241.160114,3.397485
2457.000000,240.064488,3.211794
2475.000000,238.620254,3.274874
2493.000000,238.221845,3.225501
2511.000000,238.321447,3.217972
2529.000000,238.520652,3.217972
2547.000000,238.769658,3.217972
2565.000000,239.118266,3.217972
2583.000000,239.466874,3.217972
2601.000000,239.815483,3.217972
2619.000000,240.164090,3.278231
2637.000000,240.512699,3.396565
2655.000000,241.010711,3.298055
2673.000000,241.409120,3.200522
2691.000000,241.608325,3.413193
2709.000000,241.807529,3.768473
2727.000000,242.504746,3.926832
2745.000000,242.803553,3.805722
2763.000000,242.703950,4.330474
2781.000000,243.052559,4.455349
2799.000000,243.550571,4.664160
2817.000000,244.048582,4.679587
2835.000000,244.596395,4.688490
2853.000000,245.393214,4.796132
2871.000000,246.090430,4.617544
2889.000000,246.538641,4.411418
2907.000000,246.837448,4.334491
2925.000000,246.937050,3.896515
2943.000000,247.136255,3.778475
2961.000000,247.684068,3.265206
2979.000000,248.331484,3.470929
2997.000000,248.978899,3.301590
3015.000000,249.725917,2.552337
3033.000000,250.223928,2.289246
3051.000000,250.273729,2.543141
3069.000000,250.373332,2.699868
3087.000000,250.522735,2.508163
3105.000000,250.821542,2.581842
3123.000000,251.518758,3.179606
3141.000000,253.211999,3.548447
3159.000000,257.594502,3.294492
3177.000000,264.018854,3.528322
3195.000000,269.496983,3.347225
3213.000000,271.787837,3.324048
3231.000000,270.592609,3.485584
3249.000000,268.052749,3.485584
3267.000000,266.658316,3.485584
3285.000000,266.459111,3.485584
3303.000000,266.558714,3.485584
3321.000000,266.658316,3.485584
3339.000000,266.558714,3.485584
3357.000000,266.160304,3.485584
3375.000000,265.562690,3.485584
3393.000000,265.014877,3.485584
3411.000000,265.313684,3.485584
3429.000000,267.106527,3.485584
3447.000000,267.704141,3.485584
3465.000000,267.753942,3.485584
3483.000000,269.048772,3.485584
3501.000000,270.194200,3.485584
3519.000000,271.289826,3.485584
3537.000000,272.734060,3.485584
3555.000000,274.726107,3.485584
3573.000000,276.917358,3.485584
3591.000000,278.909405,3.485584
3609.000000,280.104634,3.485584
3627.000000,280.552844,3.485584
3645.000000,280.602645,3.485584
3663.000000,279.606622,3.485584
3681.000000,278.361593,3.485584
3699.000000,278.411394,3.485584
3717.000000,279.955230,3.485584
3735.000000,282.544891,3.485584
3753.000000,285.532961,3.485584
3771.000000,288.222225,3.485584
3789.000000,289.716260,3.485584
3807.000000,290.363675,3.485584
3825.000000,290.811886,3.485584
3843.000000,290.861688,3.485584
3861.000000,290.562881,3.485584
3879.000000,290.064869,3.485584
3897.000000,289.118646,3.485584
3915.000000,287.425406,3.485584
3933.000000,285.234155,3.485584
3951.000000,283.142505,3.485584
3969.000000,281.349663,3.485584
3987.000000,279.606622,3.485584
4005.000000,278.212189,3.485584
4023.000000,277.963183,3.485584
4041.000000,279.905429,3.485584
4059.000000,282.744096,3.485584
4077.000000,284.686342,3.485584
4095.000000,287.475208,3.485584
4113.000000,291.509103,3.485584
4131.000000,294.397571,3.485584
4149.000000,296.788027,3.485584
4167.000000,301.270133,3.485584
4185.000000,305.453432,3.485584
4203.000000,307.196473,3.485584
4221.000000,308.043093,3.485584
4239.000000,309.138719,3.485584
4257.000000,310.483351,3.485584
4275.000000,311.280169,3.485584
4293.000000,310.831959,3.485584
4311.000000,309.537128,3.485584
4329.000000,309.736333,3.485584
4347.000000,311.778181,3.485584
4365.000000,313.421620,3.485584
4383.000000,314.766252,3.485584
4401.000000,316.658697,3.485584
4419.000000,318.600942,3.485584
4437.000000,318.650744,3.498687
4455.000000,316.110883,3.533063
4473.000000,313.521222,3.668056
4491.000000,313.869830,3.853163
4509.000000,318.650743,3.866805
4527.000000,322.883844,3.895047
4545.000000,323.929668,3.937004
4563.000000,324.527282,3.932711
4581.000000,325.174697,3.928418
4599.000000,325.822113,3.928418
9.000000,219.742708,4.625859
27.000000,223.970573,4.625859
45.000000,228.198438,4.625859
63.000000,232.376562,4.625859
81.000000,235.559896,4.625859
99.000000,238.444792,4.625859
117.000000,241.677864,4.625859
135.000000,244.214583,4.625859
153.000000,245.855989,4.625859
171.000000,245.706771,4.625859
189.000000,243.120312,4.625859
207.000000,240.882031,4.625859
225.000000,244.363802,4.625859
243.000000,250.829948,4.625859
261.000000,256.798698,4.625859
279.000000,262.568489,4.625859
297.000000,266.398438,4.625859
315.000000,267.940365,4.625859
333.000000,266.995313,4.625859
351.000000,264.359115,4.625859
369.000000,262.419271,4.625859
387.000000,262.767448,4.625859
405.000000,264.458594,4.625859
423.000000,270.278125,4.625859
441.000000,277.241667,4.625859
459.000000,281.021875,4.625859
477.000000,284.006250,4.625859
495.000000,285.498438,4.625859
513.000000,285.001042,4.625859
531.000000,283.309896,4.625859
549.000000,281.171094,4.625859
567.000000,278.584635,4.625859
585.000000,275.550521,4.625859
603.000000,271.820052,4.625859
621.000000,267.840886,4.625859
639.000000,264.408854,4.625859
657.000000,261.225521,4.625859
675.000000,257.743750,4.625859
693.000000,253.913802,4.625859
711.000000,250.432031,4.625859
729.000000,247.348177,4.625859
747.000000,243.916146,4.625859
765.000000,239.290365,4.625859
783.000000,233.570313,4.625859
801.000000,228.894792,4.625859
819.000000,227.502083,4.625859
837.000000,228.347656,4.625859
855.000000,229.640885,4.625859
873.000000,230.983854,4.625859
891.000000,231.729948,4.625859
909.000000,231.829427,4.625859
927.000000,231.232552,4.625859
945.000000,229.591146,4.625859
963.000000,227.203646,4.625859
981.000000,225.860677,4.625859
999.000000,225.611979,4.625859
1017.000000,225.214063,4.625859
1035.000000,224.915625,4.625859
1053.000000,224.816146,4.625859
1071.000000,225.363281,4.625859
1089.000000,227.054427,4.625859
1107.000000,229.441927,4.625859
1125.000000,230.585938,4.625859
1143.000000,230.934114,4.625859
1161.000000,231.729948,4.625859
1179.000000,233.023177,4.625859
1197.000000,234.266666,4.625859
1215.000000,234.415886,4.625859
1233.000000,234.913281,4.625859
1251.000000,236.455208,4.625859
1269.000000,237.499740,4.625859
1287.000000,239.638542,4.625859
1305.000000,243.219792,4.625859
1323.000000,245.308854,4.625859
1341.000000,245.955469,4.625859
1359.000000,246.950261,4.625859
1377.000000,248.442448,4.625859
1395.000000,249.337761,4.625859
1413.000000,249.636198,4.625859
1431.000000,248.890104,4.625859
1449.000000,246.303646,4.625859
1467.000000,244.463281,4.625859
1485.000000,244.513021,4.625859
1503.000000,243.667448,4.625859
1521.000000,242.772135,4.625859
1539.000000,242.324479,4.625859
1557.000000,241.130729,4.625859
1575.000000,239.141146,4.625859
1593.000000,236.107031,4.625859
1611.000000,232.774479,4.625859
1629.000000,230.138281,4.625859
1647.000000,228.845052,4.625859
1665.000000,228.397396,4.625859
1683.000000,228.098959,4.625859
1701.000000,227.999480,4.625859
1719.000000,227.900000,4.594098
1737.000000,227.750781,4.575432
1755.000000,227.651302,4.574304
1773.000000,227.651302,4.759116
1791.000000,228.198438,4.865441
1809.000000,229.740364,4.638092
1827.000000,232.277083,4.536086
1845.000000,234.913281,4.500408
1863.000000,237.201302,4.316191
1881.000000,239.638542,4.171705
1899.000000,242.026042,4.101306
1917.000000,243.916146,4.003823
1935.000000,245.259114,3.676897
1953.000000,246.154427,3.763170
1971.000000,246.850781,3.854336
1989.000000,247.447656,3.937974
2007.000000,247.945052,3.894901
2025.000000,248.591667,3.894901
2043.000000,249.835156,3.894901
2061.000000,251.078646,3.894901
2079.000000,251.426823,3.894901
2097.000000,250.581250,3.894901
2115.000000,249.238281,3.894901
2133.000000,248.939844,3.894901
2151.000000,249.039323,3.894901
2169.000000,246.850781,3.894901
2187.000000,242.125521,3.894901
2205.000000,238.594010,3.894901
2223.000000,237.748437,3.894901
2241.000000,238.295573,3.894901
2259.000000,238.295573,3.894901
2277.000000,237.400260,3.894901
2295.000000,237.648958,3.894901
2313.000000,238.146354,3.894901
2331.000000,235.957812,3.894901
2349.000000,231.928906,3.894901
2367.000000,230.386979,3.838655
2385.000000,230.983854,3.705329
2403.000000,232.277083,3.627438
2421.000000,235.311198,3.630670
2439.000000,237.151562,3.432503
2457.000000,236.057292,3.234047
2475.000000,234.614844,3.236830
2493.000000,234.216927,3.242482
2511.000000,234.316407,3.217972
2529.000000,234.515365,3.217972
2547.000000,234.764063,3.217972
2565.000000,235.112240,3.217972
2583.000000,235.460417,3.217972
2601.000000,235.808594,3.217972
2619.000000,236.156771,3.278231
2637.000000,236.504948,3.410448
2655.000000,237.002344,3.258581
2673.000000,237.400260,3.254034
2691.000000,237.599218,3.417274
2709.000000,237.798177,3.804243
2727.000000,238.494531,4.000794
2745.000000,238.792969,3.748088
2763.000000,238.693489,4.313800
2781.000000,239.041666,4.434397
2799.000000,239.539063,4.722554
2817.000000,240.036458,4.689609
2835.000000,240.583594,4.710901
2853.000000,241.379427,4.796132
2871.000000,242.075781,4.617544
2889.000000,242.523438,4.438341
2907.000000,242.821875,4.334491
2925.000000,242.921355,3.904703
2943.000000,243.120313,3.820357
2961.000000,243.667448,3.312347
2979.000000,244.314063,3.405107
2997.000000,244.960677,3.382639
3015.000000,245.706771,2.496035
3033.000000,246.204166,2.310541
3051.000000,246.253906,2.568059
3069.000000,246.353385,2.638533
3087.000000,246.502604,2.477316
3105.000000,246.801041,2.643568
3123.000000,247.497396,3.234807
3141.000000,249.188542,3.584267
3159.000000,253.565625,3.206339
3177.000000,259.982032,3.368768
3195.000000,265.453385,3.374181
3213.000000,267.741406,3.324048
3231.000000,266.547656,3.485584
3249.000000,264.010938,3.485584
3267.000000,262.618229,3.485584
3285.000000,262.419271,3.485584
3303.000000,262.518750,3.485584
3321.000000,262.618229,3.485584
3339.000000,262.518750,3.485584
3357.000000,262.120833,3.485584
3375.000000,261.523958,3.485584
3393.000000,260.976823,3.485584
3411.000000,261.275260,3.485584
3429.000000,263.065885,3.485584
3447.000000,263.662760,3.485584
3465.000000,263.712500,3.485584
3483.000000,265.005729,3.485584
3501.000000,266.149740,3.485584
3519.000000,267.244011,3.485584
3537.000000,268.686459,3.485584
3555.000000,270.676042,3.485584
3573.000000,272.864584,3.485584
3591.000000,274.854167,3.485584
3609.000000,276.047917,3.485584
3627.000000,276.495573,3.485584
3645.000000,276.545313,3.485584
3663.000000,275.550521,3.485584
3681.000000,274.307031,3.485584
3699.000000,274.356771,3.485584
3717.000000,275.898698,3.485584
3735.000000,278.485156,3.485584
3753.000000,281.469531,3.485584
3771.000000,284.155469,3.485584
3789.000000,285.647656,3.485584
3807.000000,286.294270,3.485584
3825.000000,286.741927,3.485584
3843.000000,286.791667,3.485584
3861.000000,286.493229,3.485584
3879.000000,285.995834,3.485584
3897.000000,285.050782,3.485584
3915.000000,283.359635,3.485584
3933.000000,281.171094,3.485584
3951.000000,279.082031,3.485584
3969.000000,277.291406,3.485584
3987.000000,275.550521,3.485584
4005.000000,274.157812,3.485584
4023.000000,273.909114,3.485584
4041.000000,275.848958,3.485584
4059.000000,278.684115,3.485584
4077.000000,280.623959,3.485584
4095.000000,283.409375,3.485584
4113.000000,287.438281,3.485584
4131.000000,290.323177,3.485584
4149.000000,292.710677,3.485584
4167.000000,297.187239,3.485584
4185.000000,301.365364,3.485584
4203.000000,303.106250,3.485584
4221.000000,303.951823,3.485584
4239.000000,305.046094,3.485584
4257.000000,306.389063,3.485584
4275.000000,307.184896,3.485584
4293.000000,306.737240,3.485584
4311.000000,305.444010,3.485584
4329.000000,305.642969,3.485584
4347.000000,307.682292,3.485584
4365.000000,309.323698,3.485584
4383.000000,310.666666,3.485584
4401.000000,312.556771,3.485584
4419.000000,314.496615,3.485584
4437.000000,314.546355,3.522992
4455.000000,312.009636,3.553136
4473.000000,309.423177,3.637073
4491.000000,309.771354,3.822033
4509.000000,314.546354,3.874106
4527.000000,318.774219,3.941271
4545.000000,319.818750,3.915938
4563.000000,320.415625,3.975011
4581.000000,321.062240,3.928418
4599.000000,321.708854,3.928418
9.000000,215.615820,4.625859
27.000000,219.838265,4.625859
45.000000,224.060711,4.625859
63.000000,228.233481,4.625859
81.000000,231.412734,4.625859
99.000000,234.293931,4.625859
117.000000,237.522861,4.625859
135.000000,240.056328,4.625859
153.000000,241.695630,4.625859
171.000000,241.546603,4.625859
189.000000,238.963459,4.625859
207.000000,236.728047,4.625859
225.000000,240.205355,4.625859
243.000000,246.663213,4.625859
261.000000,252.624313,4.625859
279.000000,258.386709,4.625859
297.000000,262.211748,4.625859
315.000000,263.751699,4.625859
333.000000,262.807858,4.625859
351.000000,260.175039,4.625859
369.000000,258.237681,4.625859
387.000000,258.585412,4.625859
405.000000,260.274390,4.625859
423.000000,266.086463,4.625859
441.000000,273.041079,4.625859
459.000000,276.816442,4.625859
477.000000,279.796992,4.625859
495.000000,281.287267,4.625859
513.000000,280.790508,4.625859
531.000000,279.101530,4.625859
549.000000,276.965469,4.625859
567.000000,274.382326,4.625859
585.000000,271.352101,4.625859
603.000000,267.626413,4.625859
621.000000,263.652347,4.625859
639.000000,260.224715,4.625859
657.000000,257.045462,4.625859
675.000000,253.568154,4.625859
693.000000,249.743115,4.625859
711.000000,246.265806,4.625859
729.000000,243.185905,4.625859
747.000000,239.758273,4.625859
765.000000,235.138420,4.625859
783.000000,229.425700,4.625859
801.000000,224.756172,4.625859
819.000000,223.365249,4.625859
837.000000,224.209738,4.625859
855.000000,225.501309,4.625859
873.000000,226.842557,4.625859
891.000000,227.587694,4.625859
909.000000,227.687046,4.625859
927.000000,227.090936,4.625859
945.000000,225.451634,4.625859
963.000000,223.067194,4.625859
981.000000,221.725947,4.625859
999.000000,221.477568,4.625859
1017.000000,221.080161,4.625859
1035.000000,220.782106,4.625859
1053.000000,220.682754,4.625859
1071.000000,221.229188,4.625859
1089.000000,222.918167,4.625859
1107.000000,225.302606,4.625859
1125.000000,226.445150,4.625859
1143.000000,226.792881,4.625859
1161.000000,227.587694,4.625859
1179.000000,228.879266,4.625859
1197.000000,230.121162,4.625859
1215.000000,230.270189,4.625859
1233.000000,230.766948,4.625859
1251.000000,232.306899,4.625859
1269.000000,233.350091,4.625859
1287.000000,235.486151,4.625859
1305.000000,239.062811,4.625859
1323.000000,241.149196,4.625859
1341.000000,241.794982,4.625859
1359.000000,242.788498,4.625859
1377.000000,244.278773,4.625859
1395.000000,245.172938,4.625859
1413.000000,245.470993,4.625859
1431.000000,244.725856,4.625859
1449.000000,242.142713,4.625859
1467.000000,240.304707,4.625859
1485.000000,240.354383,4.625859
1503.000000,239.509894,4.625859
1521.000000,238.615729,4.625859
1539.000000,238.168646,4.625859
1557.000000,236.976426,4.625859
1575.000000,234.989393,4.625859
1593.000000,231.959168,4.625859
1611.000000,228.630887,4.625859
1629.000000,225.998068,4.625859
1647.000000,224.706496,4.625859
1665.000000,224.259414,4.625859
1683.000000,223.961359,4.625859
1701.000000,223.862008,4.625859
1719.000000,223.762656,4.533636
1737.000000,223.613628,4.577535
1755.000000,223.514277,4.582640
1773.000000,223.514277,4.806444
1791.000000,224.060711,4.874834
1809.000000,225.600661,4.591280
1827.000000,228.134129,4.527082
1845.000000,230.766948,4.498136
1863.000000,233.052036,4.318112
1881.000000,235.486151,4.111950
1899.000000,237.870591,4.094577
1917.000000,239.758273,3.955504
1935.000000,241.099520,3.672737
1953.000000,241.993685,3.807523
1971.000000,242.689147,3.864779
1989.000000,243.285257,3.911746
2007.000000,243.782015,3.894901
2025.000000,244.427801,3.894901
2043.000000,245.669696,3.894901
2061.000000,246.911592,3.894901
2079.000000,247.259323,3.894901
2097.000000,246.414834,3.894901
2115.000000,245.073587,3.894901
2133.000000,244.775532,3.894901
2151.000000,244.874883,3.894901
2169.000000,242.689147,3.894901
2187.000000,237.969943,3.894901
2205.000000,234.442959,3.894901
2223.000000,233.598470,3.894901
2241.000000,234.144904,3.894901
2259.000000,234.144904,3.894901
2277.000000,233.250739,3.894901
2295.000000,233.499118,3.894901
2313.000000,233.995876,3.894901
2331.000000,231.810140,3.894901
2349.000000,227.786398,3.894901
2367.000000,226.246447,3.829610
2385.000000,226.842557,3.709774
2403.000000,228.134129,3.614623
2421.000000,231.164354,3.649275
2439.000000,233.002360,3.430508
2457.000000,231.909492,3.231600
2475.000000,230.468893,3.240952
